family,stage,file,variable,label
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QQ801_1,"Other, specify____________"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QQ801_2,"Other, specify____________ - If yes How much?:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA802_1,Alcohol & Tobacco
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA802_2,"Alcohol & Tobacco - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB802_1,Soap and other personal hygiene items
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB802_2,"Soap and other personal hygiene items - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC802_1,Transport
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC802_2,"Transport - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD802_1,Lighting and cooking energy materials (eg: Firewood/
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD802_2,"Lighting and cooking energy materials (eg: Firewood/ - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE802_1,Waste disposal
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE802_2,"Waste disposal - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF802_1,Rent (house / land)
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF802_2,"Rent (house / land) - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG802_1,Milling
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG802_2,"Milling - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH802_1,"Communication (mobile phone, me2u, internet…)"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH802_2,"Communication (mobile phone, me2u, internet…) - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI802_1,"Other, specify__________"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI802_2,"Other, specify__________ - If yes, how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA803_1,"Medical expenses, health care"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA803_2,"Medical expenses, health care - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB803_1,"Education, school fees, uniform, etc"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB803_2,"Education, school fees, uniform, etc - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC803_1,"Clothing, shoes"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC803_2,"Clothing, shoes - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD803_1,household furnishings and appliances
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD803_2,household furnishings and appliances - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE803_1,"Construction, house repair"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE803_2,"Construction, house repair - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF803_1,Agriculture and related expenses
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF803_2,Agriculture and related expenses - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG803_1,Livestock and related expenditures
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG803_2,Livestock and related expenditures  If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH803_1,Hiring non-agricultural labour
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH803_2,Hiring non-agricultural labour - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI803_1,Debts/mortgage/loan repayment
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI803_2,Debts/mortgage/loan repayment - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ803_1,"Fines, taxes"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ803_2,"Fines, taxes - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK803_1,Ceremonies
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK803_2,Ceremonies - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL803_1,Gifts/donations
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL803_2,Gifts/donations - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM803_1,Leisure
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM803_2,Leisure - If yes how much:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QN803_1,"Other, specify__________"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QN803_2,"Other, specify__________ - If yes how much:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q901,Yesterday adults meals
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q902,Yesterday children meals
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q903,Is this unusual at this time of year?:
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA904_1,"Maize/Maize meal (e.g. Ugali, posho)"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA904_2,"Maize/Maize meal (e.g. Ugali, posho) - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB904_1,Sorghum
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB904_2,Sorghum - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC904_1,"Other cereals (Rice, wheat …)"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC904_2,"Other cereals (Rice, wheat …) - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD904_1,Cassava
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD904_2,Cassava - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE904_1,White sweet Potato
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE904_2,White sweet Potato - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF904_1,Other White Roots and tubers (potatoes…)
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF904_2,Other White Roots and tubers (potatoes…) - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG904_1,Mandazi / Chapatti / Bread
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QG904_2,Mandazi / Chapatti / Bread - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH904_1,"Carrot, orange sweet potato or other tubers that are orange inside"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH904_2,"Carrot, orange sweet potato or other tubers that are orange inside - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI904_1,Cooking banana
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI904_2,Cooking banana - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ904_1,"Beans, Peas and other pulses"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ904_2,"Beans, Peas and other pulses - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK904_1,Dark green leafy vegetables (eg. Cassava Leaves ?)
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK904_2,Dark green leafy vegetables - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL904_1,"Pumpkin, squash and other orange vegetables"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL904_2,"Pumpkin, squash and other orange vegetables - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM904_1,Other Vegetables
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM904_2,Other Vegetables - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QN904_1,Ground nuts and seeds
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QN904_2,Ground nuts and seeds - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QO904_1,orange coloured fruits
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QO904_2,orange coloured fruits  - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QP904_1,Other Fresh fruits
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QP904_2,Other Fresh fruits - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QQ904_1,Fish
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QQ904_2,Fish - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QR904_1,Organ Meat
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QR904_2,Organ Meat - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QS904_1,Flesh meat
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QS904_2,Flesh meat  - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QT904_1,Eggs
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QT904_2,Eggs - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QU904_1,"Oil, fat, butter, ghee (including palm oil)"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QU904_2,"Oil, fat, butter, ghee (including palm oil) - Main source:_"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QV904_1,Sugar and sweets
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QV904_2,Sugar and sweets - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QW904_1,Milk and milk products
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QW904_2,Milk and milk products - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QX904_1,Condiments
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QX904_2,Condiments  - Main source:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q905,"What is your household prefered staple food (other than beans, soup)?"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA906_1,Source of prefered food March2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA906_2,Source of Beans March2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB906_1,Source of prefered food April2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QB906_2,Source of Beans April2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC906_1,Source of prefered food May2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QC906_2,Source of Beans May2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD906_1,Source of prefered food June2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QD906_2,Source of Beans June2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE906_1,Source of prefered food July2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QE906_2,Source of Beans July2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF906_1,Source of prefered food August2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QF906_2,Source of Beans August2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH906_1,Source of prefered food September2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QH906_2,Source of Beans September2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI906_1,Source of prefered food October2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QI906_2,Source of Beans October2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ906_1,Source of prefered food November2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QJ906_2,Source of Beans November2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK906_1,Source of prefered food December2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QK906_2,Source of Beans December2011
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL906_1,Source of prefered food January2012
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QL906_2,Source of Beans January2012
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM906_1,Source of prefered food February2012
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QM906_2,Source of Beans February2012
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1001,"In the last 7 days, have there been times when your household did not have enough food or money to buy food?:"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1002_1,Rely on less preferred and less expensive foods
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1002_2,"Borrow food, or rely on help from a friend or relative"
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1002_3,Limit portion size at mealtimes
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1002_4,Restrict consumption by adults in order for small children to eat
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1002_5,Reduce number of meals eaten in a day
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1101,In the last 12 months were there any specific months in which your household found it does not have enough food or money to buy food?:
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_00,All months
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_01,Mar-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_02,Apr-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_03,May-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_04,Jun-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_05,Jul-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_06,Aug-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_07,Sep-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_08,Oct-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_09,Nov-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_10,Dec-11
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_11,Januray 2012
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1102_12,Feb-12
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1103,Was this situation usual for your household at that time of year?:
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1104_1,:Did you experience any unusual situation during the last 12?
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1104_2,How many shocks
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_1_1,First shock
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_1_2,Specify other shocks
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_2_1,Second shock
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_2_2,Specify other
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_3_1,Third shock
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_3_2,Specify other
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_4_1,Fourth shock
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,Q1105_4_2,Specify other
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA1106_1,First shock - Reported shock:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA1106_2,First shock - Specify other:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA1106_3,First shock - Did [shock] create a decrease or loss of income in cash or in-kind?:_
Food-Security-CFSVAN,1_Raw,Food-Security-CFSVAN/1_Raw/2012/CFSVA_2012_children.sav,QA1106_4,First shock - Did [shock] create a decrease or loss of assets or belongings?:_
